Transaction_ID,Time_Seconds,Amount,V1,V2,V3,Class,Fraud_Probability,Predicted_Class,Status,Potential_Loss_Saved
TRX_000453,66387,12.55,-0.3514100840737966,-0.17960814085355953,0.37850654151469043,0,0.0,Legitimate,Approved,0.0
TRX_000454,18071,51.63,1.6275063345156715,-0.7007571844643997,0.5364263187386775,0,0.0,Legitimate,Approved,0.0
TRX_000455,59275,309.06,1.2136515876975271,1.070301936316105,0.45348373606948184,0,0.0,Legitimate,Approved,0.0
TRX_000456,72369,109.71,0.7293681359729535,0.5971324616421494,0.5913043322551629,0,0.0,Legitimate,Approved,0.0
TRX_000457,11938,72.44,1.1024976549782246,-0.386442953190761,-0.9188514308290361,0,0.0,Legitimate,Approved,0.0
TRX_000458,35195,158.54,-0.5672146320787526,0.7741544317640146,0.377266523489549,0,0.0,Legitimate,Approved,0.0
TRX_000459,4000,44.23,1.4667846209890962,-0.509084386249869,0.25483028829408966,0,0.01,Legitimate,Approved,0.0
TRX_000460,70588,17.85,-1.278532080904863,0.06143110009195151,-0.19354933675082267,0,0.0,Legitimate,Approved,0.0
TRX_000461,38304,31.14,0.01913617245566502,-0.7062140751783432,-0.05991703453079484,0,0.0,Legitimate,Approved,0.0
TRX_000462,69449,25.34,0.2414549211917534,-1.4385179194563065,0.5223580632910257,0,0.0,Legitimate,Approved,0.0
TRX_000463,82986,12.64,-1.6355506113933396,0.9203491712285676,-0.19964895769705351,0,0.0,Legitimate,Approved,0.0
TRX_000464,20764,26.89,-0.4422391876233534,-0.6225475309805086,-0.2697773754857186,0,0.0,Legitimate,Approved,0.0
TRX_000465,86027,6.96,0.2755188742108769,-0.1402303093441257,0.1620173559737693,0,0.0,Legitimate,Approved,0.0
TRX_000466,38494,23.98,-2.5365949056438275,0.08788583670360903,0.8547823582710862,0,0.02,Legitimate,Approved,0.0
TRX_000467,3373,30.03,-1.24677944458144,1.0568551935695236,-0.5565876939181407,0,0.0,Legitimate,Approved,0.0
TRX_000468,12161,27.86,-0.08279975689299779,-0.8905913289012997,-0.6370629694821955,0,0.0,Legitimate,Approved,0.0
TRX_000469,27350,178.2,-0.271185822829926,-0.19458746985828146,1.3981184063919392,0,0.0,Legitimate,Approved,0.0
TRX_000470,25351,40.46,-1.1035608957037784,-0.24586133284887146,-1.428687864468117,0,0.0,Legitimate,Approved,0.0
TRX_000471,15305,193.38,0.7999708429793535,-0.5995767888299613,-0.9937570442235435,0,0.02,Legitimate,Approved,0.0
TRX_000472,75353,8.39,1.6731579939959473,2.834370470717411,0.12584536033356866,0,0.0,Legitimate,Approved,0.0
TRX_000473,76797,79.55,-0.24084680225294036,-0.3858004848644669,-0.10103709139699081,0,0.0,Legitimate,Approved,0.0
TRX_000474,65953,41.02,-0.4589663107192629,-0.2540034304165086,-0.08995754106880376,0,0.0,Legitimate,Approved,0.0
TRX_000475,57458,30.04,-1.7623272659920828,0.9727328737004929,0.4998879753929888,0,0.0,Legitimate,Approved,0.0
TRX_000476,20358,8.8,-0.8974318950593456,-0.46108078757648907,-0.3407757215551149,0,0.0,Legitimate,Approved,0.0
TRX_000477,3267,46.54,-2.0387487626538188,1.1290672784444205,0.8246853259635541,0,0.0,Legitimate,Approved,0.0
TRX_000478,82745,321.91,-1.7691576985346396,-0.0667118178398562,0.7182662280562903,0,0.0,Legitimate,Approved,0.0
TRX_000479,38513,51.45,0.3413847036078068,1.1850905334614719,-0.8722750673016895,0,0.0,Legitimate,Approved,0.0
TRX_000480,26092,31.62,0.3399670570968372,0.20479793908369068,-1.5980510331841578,0,0.0,Legitimate,Approved,0.0
TRX_000481,11338,38.42,0.03818689107440467,0.053696798831956695,-0.663258881293314,0,0.0,Legitimate,Approved,0.0
TRX_000482,412,59.72,0.710258724333064,-0.7659643842669321,1.1782851121134879,0,0.0,Legitimate,Approved,0.0
TRX_000483,7543,158.0,0.9473630461062028,0.7911260516232408,0.7833116973427233,0,0.0,Legitimate,Approved,0.0
TRX_000484,33496,22.88,-1.1032319859596114,0.12590913845046636,0.18825387423557685,0,0.0,Legitimate,Approved,0.0
TRX_000485,60692,39.84,-0.699879697167009,0.8217976605369494,-1.5204314708337443,0,0.0,Legitimate,Approved,0.0
TRX_000486,44425,33.28,1.222931809735405,0.8771875895123753,0.7547589507659296,0,0.0,Legitimate,Approved,0.0
TRX_000487,38756,21.0,0.5425166105123812,0.10206638679571768,-2.0074016760034374,0,0.0,Legitimate,Approved,0.0
TRX_000488,18888,40.29,0.9072017055634263,-0.21269438879240846,0.5919137605486524,0,0.0,Legitimate,Approved,0.0
TRX_000489,35735,153.03,-0.06240852725787249,-0.0926404279037302,0.07395545332092299,0,0.0,Legitimate,Approved,0.0
TRX_000490,47295,17.25,0.189707178455022,0.32204822507716424,0.30648784187007466,0,0.0,Legitimate,Approved,0.0
TRX_000491,83042,47.87,-0.22214860908876202,-0.2558320619123928,-1.2019065962883777,0,0.0,Legitimate,Approved,0.0
TRX_000492,85999,49.53,0.6160429664518776,0.22588402671087826,-0.7506171525716631,0,0.0,Legitimate,Approved,0.0
TRX_000493,17955,32.79,-0.39051919804175633,0.6345798157994619,-0.8564683165752893,0,0.0,Legitimate,Approved,0.0
TRX_000494,37841,50.93,0.8314675437427382,0.9068701400683068,-0.45230602903797196,0,0.0,Legitimate,Approved,0.0
TRX_000495,70640,48.75,-0.5668200030146664,0.38256795227734797,0.29065174696939133,0,0.0,Legitimate,Approved,0.0
TRX_000496,65510,13.27,-0.11957624700550036,-1.449901695011007,1.3337185962598794,0,0.0,Legitimate,Approved,0.0
TRX_000497,34911,31.18,-1.5380473014739362,0.44520519975868306,-1.802183386189903,0,0.0,Legitimate,Approved,0.0
TRX_000498,59031,32.61,-1.8172107180640433,1.4045881117490786,-0.769349806470836,0,0.0,Legitimate,Approved,0.0
TRX_000499,7357,11.6,0.7377086638828804,-1.2753614975808205,0.9681818748543989,0,0.0,Legitimate,Approved,0.0
TRX_000500,32479,35.13,-0.5136890271838549,-2.5536145779170423,-1.0781028794669774,0,0.0,Legitimate,Approved,0.0
TRX_000501,61476,32.21,0.5620852457142497,0.3687675758906351,0.07980995649706654,0,0.0,Legitimate,Approved,0.0
TRX_000502,44811,250.46,-0.9301257413714138,-1.634470084844022,0.4184780596286828,0,0.0,Legitimate,Approved,0.0
TRX_000503,36208,14.52,-0.18119991274276923,-0.08595339375688453,0.6482635355953472,0,0.0,Legitimate,Approved,0.0
TRX_000504,20150,90.05,0.39645917299588807,-1.8617777747969901,2.204743829347742,0,0.0,Legitimate,Approved,0.0
TRX_000505,71180,53.16,0.07032873343953103,0.4072943758004459,-0.9755490423467922,0,0.0,Legitimate,Approved,0.0
TRX_000506,43286,93.03,-0.2246698904127912,0.508058275331882,-0.95194239219294,0,0.0,Legitimate,Approved,0.0
TRX_000507,68450,14.86,0.1358763502064078,-0.3921288852896534,3.3277607544512025,0,0.0,Legitimate,Approved,0.0
TRX_000508,21352,5.04,0.8685623848417338,-0.6759362310408266,-1.1846378646132263,0,0.0,Legitimate,Approved,0.0
TRX_000509,55069,29.74,-0.10698213815823282,-1.1258128393972548,-1.6729544049262675,0,0.0,Legitimate,Approved,0.0
TRX_000510,14397,71.56,0.1971975829238175,-0.5119910892795555,-1.214916355118638,0,0.02,Legitimate,Approved,0.0
TRX_000511,41555,24.01,0.4806629581493429,-1.3823280196963885,-0.1618743215439319,0,0.0,Legitimate,Approved,0.0
TRX_000512,46959,28.58,-0.1847220161047235,0.010099646347600527,0.4097938803426476,0,0.0,Legitimate,Approved,0.0
TRX_000513,728,238.75,-1.5308292229597147,-2.11176010061904,-0.846425501473522,0,0.0,Legitimate,Approved,0.0
TRX_000514,50517,16.0,-0.3132470449689393,0.024162866610884775,1.0598579881189036,0,0.0,Legitimate,Approved,0.0
TRX_000515,66234,83.55,-1.7981656385258817,-0.36971355459703065,-2.1813286589812275,0,0.0,Legitimate,Approved,0.0
TRX_000516,39954,12.42,-1.0238742969362287,2.363395623214553,-0.5955519804873481,0,0.0,Legitimate,Approved,0.0
TRX_000517,47280,104.6,-0.42062731309492424,-0.6491370316147607,0.9407994368128972,0,0.0,Legitimate,Approved,0.0
TRX_000518,79459,30.88,1.3605973556622102,0.9769219049042404,-2.172013936663205,0,0.0,Legitimate,Approved,0.0
TRX_000519,16779,53.96,0.17932682740351621,0.9499829741035787,0.11316588681274826,0,0.0,Legitimate,Approved,0.0
TRX_000520,63932,17.42,-0.7183578075963288,-0.7493898893072202,0.6569768139357683,0,0.0,Legitimate,Approved,0.0
TRX_000521,72936,36.39,-0.32172046742620897,0.4593963187884449,0.7041526682544497,0,0.0,Legitimate,Approved,0.0
TRX_000522,24466,39.2,-0.01174404904501437,-0.6611218580939654,-0.5450066061831477,0,0.0,Legitimate,Approved,0.0
TRX_000523,36939,8.06,-0.7604337723355955,0.21484014261132314,-1.6860809403630508,0,0.0,Legitimate,Approved,0.0
TRX_000524,69896,20.22,2.3748056549227075,1.6047086240928239,-0.44572246101093416,0,0.0,Legitimate,Approved,0.0
TRX_000525,35270,43.26,0.1674674091790346,0.44182871440526494,0.40106746409777416,0,0.0,Legitimate,Approved,0.0
TRX_000526,59163,15.58,0.23672559935483178,-1.1327992161297156,0.7144000566933016,0,0.0,Legitimate,Approved,0.0
TRX_000527,82637,39.46,0.47021181047433347,0.6574942067866429,0.7008734263989089,0,0.0,Legitimate,Approved,0.0
TRX_000528,51934,27.52,-1.5393687606542008,-0.8497284422997048,1.149113350706175,0,0.0,Legitimate,Approved,0.0
TRX_000529,64895,60.0,0.41714392132485206,-0.5806882225369624,-2.569911613503826,0,0.0,Legitimate,Approved,0.0
TRX_000530,32307,27.98,0.5041001676112276,1.3006921081990064,-0.03372831817181997,0,0.0,Legitimate,Approved,0.0
TRX_000531,54098,358.12,-0.09083380430402777,1.295186698503609,-0.8988621654525307,0,0.0,Legitimate,Approved,0.0
TRX_000532,60921,4.62,1.3115783647504478,0.9072414501750765,-1.204333883286032,0,0.0,Legitimate,Approved,0.0
TRX_000533,5486,14.98,-0.16262697232068665,1.9395107701668814,-0.047312309648200594,0,0.01,Legitimate,Approved,0.0
TRX_000534,8335,65.24,-0.08718824405396304,0.6315297735742265,-0.12003167693289052,0,0.0,Legitimate,Approved,0.0
TRX_000535,11130,39.87,0.3299508662129256,0.036821248573862625,0.8983005078272377,0,0.0,Legitimate,Approved,0.0
TRX_000536,60566,51.23,-0.12652120020480942,0.3414597503088918,-0.30579719405501704,0,0.0,Legitimate,Approved,0.0
TRX_000537,66703,1.34,0.26155318548222245,0.46955353162408886,0.41661411167460577,0,0.0,Legitimate,Approved,0.0
TRX_000538,27192,27.6,-0.14126298668449683,0.1922970765254377,0.8015694924631688,0,0.0,Legitimate,Approved,0.0
TRX_000539,1062,33.32,-0.5070723087194869,-0.3544677935452328,-0.5759403368527757,0,0.1,Legitimate,Approved,0.0
TRX_000540,84076,60.85,-1.2780357828810103,1.1111981810411466,1.22086959397583,0,0.0,Legitimate,Approved,0.0
TRX_000541,21545,47.26,-0.16886813773039197,0.172623152174586,-0.700006081931768,0,0.0,Legitimate,Approved,0.0
TRX_000542,21689,33.55,0.15882026473705452,1.6326892359947514,0.6615705154949245,0,0.0,Legitimate,Approved,0.0
TRX_000543,11174,29.9,-1.5501743824009417,-0.6039122220451539,-1.478644063320469,0,0.0,Legitimate,Approved,0.0
TRX_000544,9348,9.4,0.35984087072241966,-0.8839162559274903,-0.6892518684858773,0,0.02,Legitimate,Approved,0.0
TRX_000545,23714,46.76,0.6025420186759517,-0.13528252795224815,1.413077722425666,0,0.0,Legitimate,Approved,0.0
TRX_000546,38102,29.28,1.3451938515132922,-0.39016367581878897,-0.6667740917507653,0,0.0,Legitimate,Approved,0.0
TRX_000547,74460,21.5,0.7327302598349876,-0.9891495353718629,1.3872452221639242,0,0.0,Legitimate,Approved,0.0
TRX_000548,6801,32.68,0.20715755477392397,0.8530301574261209,-1.0149877762043455,0,0.01,Legitimate,Approved,0.0
TRX_000549,72267,23.11,-0.8837708565765492,1.8094388138936242,-1.2277073900235216,0,0.0,Legitimate,Approved,0.0
TRX_000550,48136,7.79,0.4320820584572785,-0.1921020141004333,3.1549846098568723,0,0.0,Legitimate,Approved,0.0
TRX_000551,23625,63.87,-0.5481140327870674,-0.18703029411316086,1.253667600121597,0,0.0,Legitimate,Approved,0.0
TRX_000552,82873,215.26,-0.7929242501789495,-0.9984676208505288,0.5850369475453974,0,0.01,Legitimate,Approved,0.0
TRX_000553,72592,43.7,-0.10928443840445998,1.4924185215114782,-0.4863145050780177,0,0.0,Legitimate,Approved,0.0
TRX_000554,77052,44.49,-0.3741357520059256,0.5928615803220858,0.7262769287228845,0,0.0,Legitimate,Approved,0.0
TRX_000555,44261,148.35,1.4957126547584882,-2.938720555802497,0.5080714403647634,0,0.0,Legitimate,Approved,0.0
TRX_000556,1542,222.11,-0.8361185601953126,0.07182900147377641,0.04997671710463606,0,0.0,Legitimate,Approved,0.0
TRX_000557,21677,27.78,0.8711401750320535,0.26105951211188744,-0.4283619539342802,0,0.0,Legitimate,Approved,0.0
TRX_000558,46732,16.08,-0.41979309018920624,-0.9359452592002379,1.1440011495160014,0,0.0,Legitimate,Approved,0.0
TRX_000559,50343,51.24,1.0040452568150058,0.6430418294499601,-1.2593199638857326,0,0.0,Legitimate,Approved,0.0
TRX_000560,39081,38.76,-0.06459527227384992,-0.020011205034588777,-1.1421702241381035,0,0.0,Legitimate,Approved,0.0
TRX_000561,62856,87.03,2.6988553595844618,0.1818454869866667,0.49787166314244863,0,0.0,Legitimate,Approved,0.0
TRX_000562,19065,33.24,2.3711698977191604,-0.6674172679101789,1.3703339527395104,0,0.0,Legitimate,Approved,0.0
TRX_000563,83460,35.76,-0.3513736859778068,0.25782210292834407,1.2307845748849804,0,0.0,Legitimate,Approved,0.0
TRX_000564,54693,12.68,-1.3210943047594552,1.5247680685076195,-0.2271203421895219,0,0.0,Legitimate,Approved,0.0
TRX_000565,26962,91.96,2.221196833267605,0.1835509951846955,2.162073170386741,0,0.0,Legitimate,Approved,0.0
TRX_000566,28295,17.54,0.27606979895716355,1.1495641380559485,0.12660345882682236,0,0.0,Legitimate,Approved,0.0
TRX_000567,13807,10.04,-1.0344608063302478,-1.6209022999906793,-0.250054565096935,0,0.0,Legitimate,Approved,0.0
TRX_000568,42348,2.33,-0.9031701252421065,0.12884161986849038,0.17230141802719331,0,0.0,Legitimate,Approved,0.0
TRX_000569,26432,29.93,-0.017629039437492097,0.16725331637063381,-1.0641031903063467,0,0.0,Legitimate,Approved,0.0
TRX_000570,83285,16.27,1.2394338291872968,1.5990354786258598,0.11022236713121002,0,0.0,Legitimate,Approved,0.0
TRX_000571,57854,26.21,0.19825541749831524,0.43455427280495285,0.19832422993800308,0,0.0,Legitimate,Approved,0.0
TRX_000572,40262,20.31,0.46646373839979316,-0.9992840909474119,0.04117879822813443,0,0.0,Legitimate,Approved,0.0
TRX_000573,37080,22.98,-0.3100005900193534,1.2075066357179527,-0.8098934636822559,0,0.0,Legitimate,Approved,0.0
TRX_000574,1324,14.53,0.39594877410400275,-0.11669691790547122,1.0639746129886358,0,0.0,Legitimate,Approved,0.0
TRX_000575,35909,15.68,0.13061083799382434,0.324268927458689,0.3674524722174206,0,0.0,Legitimate,Approved,0.0
TRX_000576,19870,12.82,0.38965473751505286,-0.42960754588977074,0.12689485809483464,0,0.0,Legitimate,Approved,0.0
TRX_000577,34578,27.2,-0.620093231647597,-0.16005813416901998,-0.3547281228752983,0,0.0,Legitimate,Approved,0.0
TRX_000578,72124,10.54,0.13894798117244103,0.75089064009683,-0.19380956343262265,0,0.0,Legitimate,Approved,0.0
TRX_000579,26790,116.49,-2.212687019971501,0.6156775992252159,0.23464678825868412,0,0.01,Legitimate,Approved,0.0
TRX_000580,25289,32.82,1.0875661011057267,0.3435286693158274,0.3402960453737708,0,0.0,Legitimate,Approved,0.0
TRX_000581,55129,7.13,-0.9510454266136296,-1.1185598201800564,1.1503348038286665,0,0.0,Legitimate,Approved,0.0
TRX_000582,15485,41.26,-0.45539302844475077,-0.24646592086838565,-1.1337765045324475,0,0.0,Legitimate,Approved,0.0
TRX_000583,44482,13.49,0.47454882153302114,0.7905144273749926,1.0246149960250948,0,0.0,Legitimate,Approved,0.0
TRX_000584,86188,94.15,1.0769652944129615,-0.0682838250818192,0.8367978510191223,0,0.0,Legitimate,Approved,0.0
TRX_000585,4748,17.94,0.23996714530691715,-1.5599550119236298,1.1818871960336914,0,0.0,Legitimate,Approved,0.0
TRX_000586,9435,133.4,-0.8126028901025181,0.5455352536485092,-0.6858788881306068,0,0.0,Legitimate,Approved,0.0
TRX_000587,3709,89.99,0.20401440605320587,1.0230869040194934,-0.5725337314243188,0,0.0,Legitimate,Approved,0.0
TRX_000588,30355,1261.72,1.3186971290875193,0.11853388765822961,0.2615674272077742,0,0.0,Legitimate,Approved,0.0
TRX_000589,55771,36.51,-1.1437063263071858,-0.6060520738000332,-1.4943471679366849,0,0.0,Legitimate,Approved,0.0
TRX_000590,57799,65.99,-0.6288741277700495,1.1635350914648073,-0.9877594959637332,0,0.0,Legitimate,Approved,0.0
TRX_000591,13116,33.54,-0.5860891114861575,-0.7881058796780086,-0.5230994212456274,0,0.0,Legitimate,Approved,0.0
TRX_000592,25470,36.06,1.4562448429792845,-1.7272870181198294,1.663273883146997,0,0.0,Legitimate,Approved,0.0
TRX_000593,42344,113.63,0.5048737582430016,1.1401813105527787,0.4379169296922635,0,0.0,Legitimate,Approved,0.0
TRX_000594,42918,71.7,0.6343487226539555,-1.0350539034689878,-0.29547577234338723,0,0.0,Legitimate,Approved,0.0
TRX_000595,52224,30.2,0.7662794103670104,2.357032619490411,-1.7725434513024843,0,0.0,Legitimate,Approved,0.0
TRX_000596,39298,124.07,0.6580136868903078,0.05926110689949486,-1.2396779995057705,0,0.0,Legitimate,Approved,0.0
TRX_000597,80219,90.13,1.470305089508698,-1.43238567362604,1.4062389380258744,0,0.0,Legitimate,Approved,0.0
TRX_000598,61629,157.05,0.29249411397693176,-0.7708094441701444,1.6066926858191237,0,0.0,Legitimate,Approved,0.0
TRX_000599,66040,112.2,-0.36711040405297346,-0.12827957790710182,-0.6579472694533426,0,0.0,Legitimate,Approved,0.0
TRX_000600,28016,23.26,0.6986532928529142,-1.0804126532288139,0.5915308435177882,0,0.0,Legitimate,Approved,0.0
TRX_000601,23960,20.89,-0.2715697637027488,-0.5161273359468167,0.8558462127394516,0,0.0,Legitimate,Approved,0.0
TRX_000602,33591,21.64,-1.6349675368813783,-0.00634464313682842,-0.4383972262436083,0,0.0,Legitimate,Approved,0.0
TRX_000603,82848,72.3,-0.45194982249894416,0.7408619012410681,-0.48483064348271493,0,0.0,Legitimate,Approved,0.0
TRX_000604,67641,126.84,0.05056605571876994,0.21991986083512233,0.29435824910418623,0,0.0,Legitimate,Approved,0.0
TRX_000605,36395,95.42,1.4938599749367287,-0.4203756351813888,0.48991223198323275,0,0.0,Legitimate,Approved,0.0
TRX_000606,22700,7.94,0.33999638240361274,0.2423827204586015,1.49539257328204,0,0.0,Legitimate,Approved,0.0
TRX_000607,34620,16.21,0.2258070833195004,-0.4617754796055908,-1.8645850457320994,0,0.0,Legitimate,Approved,0.0
TRX_000608,20559,65.58,1.2613372654606707,-0.4281185340966512,-0.08889864320372286,0,0.0,Legitimate,Approved,0.0
TRX_000609,61642,113.18,0.10019147611959094,0.3566376310445248,-0.644521491099092,0,0.0,Legitimate,Approved,0.0
TRX_000610,76539,45.07,-0.5067359669931221,0.6332341474181228,0.9437572149511362,0,0.0,Legitimate,Approved,0.0
TRX_000611,21732,152.63,1.0871355661441524,0.06817354801480509,-1.428580751472014,0,0.0,Legitimate,Approved,0.0
TRX_000612,30354,5.0,-0.31364706989362057,0.30160609270556316,1.945176026948577,0,0.0,Legitimate,Approved,0.0
TRX_000613,13843,26.86,1.5868704479787332,-1.1833007988256357,2.3436796667745425,0,0.0,Legitimate,Approved,0.0
TRX_000614,71726,136.61,-0.6795294319811341,-1.148499400068139,-0.8525254705470353,0,0.0,Legitimate,Approved,0.0
TRX_000615,17640,46.49,-0.06290520244966671,-0.8604756816964063,0.8283065397433581,0,0.0,Legitimate,Approved,0.0
TRX_000616,52528,14.8,-0.09725795203127643,0.4711405862314556,-0.25990309101126735,0,0.0,Legitimate,Approved,0.0
TRX_000617,38413,72.95,-0.413444837760067,1.2064666098740426,1.2178978210829523,0,0.0,Legitimate,Approved,0.0
TRX_000618,52638,37.99,-0.44679761404816537,-1.377174003224179,-0.6550149639868698,0,0.0,Legitimate,Approved,0.0
TRX_000619,52736,20.86,-0.8523065861104281,0.1294150306876061,-1.434716996780483,0,0.0,Legitimate,Approved,0.0
TRX_000620,68866,6.88,2.5353196882347584,0.3127469402253645,-0.4998287155815016,0,0.0,Legitimate,Approved,0.0
TRX_000621,19087,66.44,0.9275119373893127,-1.3602101544179035,-1.4351450656730957,0,0.0,Legitimate,Approved,0.0
TRX_000622,41430,11.17,0.677457147487046,-0.25206824419554574,-0.6195892572164491,0,0.0,Legitimate,Approved,0.0
TRX_000623,24504,282.08,2.5418405673136917,-1.9961228350013887,-1.51007526732327,0,0.0,Legitimate,Approved,0.0
TRX_000624,7114,5.57,0.4566210099845148,0.8253789233477087,0.9966472645067488,0,0.0,Legitimate,Approved,0.0
TRX_000625,78859,34.98,-0.17965927881332167,0.44335555350058137,-0.3614898421338244,0,0.0,Legitimate,Approved,0.0
TRX_000626,10975,70.21,0.1207873362837888,-0.9727867922462448,-0.7356075913808287,0,0.01,Legitimate,Approved,0.0
TRX_000627,11023,11.98,1.101122300102352,-0.04831105891958682,-1.5216614508650637,0,0.0,Legitimate,Approved,0.0
TRX_000628,21447,16.29,-2.558516781291647,0.08177770292633929,2.3588027370804556,0,0.01,Legitimate,Approved,0.0
TRX_000629,23959,77.49,0.9897329186383909,1.4526646722824208,0.20906095739340905,0,0.0,Legitimate,Approved,0.0
TRX_000630,66203,12.8,2.279980068707146,-0.1061454028031592,-0.24312654878983087,0,0.0,Legitimate,Approved,0.0
TRX_000631,29703,226.02,-1.3249313284865816,0.234797100511417,0.8692884079523563,0,0.0,Legitimate,Approved,0.0
TRX_000632,9337,35.01,-0.9303687371384397,-0.3583113023182831,0.4319653019863072,0,0.0,Legitimate,Approved,0.0
TRX_000633,46427,21.77,-0.724485456893303,0.8307782425275329,1.203863878391502,0,0.0,Legitimate,Approved,0.0
TRX_000634,61529,167.69,-0.09899255875760324,1.0471416005938463,0.4475002005855731,0,0.0,Legitimate,Approved,0.0
TRX_000635,84665,11.49,0.5248259412455923,-0.1249493973839262,-0.8389404927447416,0,0.0,Legitimate,Approved,0.0
TRX_000636,31921,186.75,-0.03249393797939215,1.318146912523147,1.6225570179499498,0,0.0,Legitimate,Approved,0.0
TRX_000637,33307,12.4,1.4303679921117236,0.11313088256226704,0.045754794548192215,0,0.0,Legitimate,Approved,0.0
TRX_000638,27355,116.69,0.8990361752111413,-1.516010161349396,-0.3069764460431708,0,0.0,Legitimate,Approved,0.0
TRX_000639,4835,213.67,0.8475085413210737,-0.02034929063787536,0.056163768688613405,0,0.01,Legitimate,Approved,0.0
TRX_000640,20159,29.85,-0.05027887723152104,-1.6382191786116913,-0.7340418656184465,0,0.0,Legitimate,Approved,0.0
TRX_000641,47605,29.75,-0.9903086150903664,-0.9839695273251141,-0.08433310611571174,0,0.0,Legitimate,Approved,0.0
TRX_000642,38088,24.9,-0.04636885990820129,-0.28418716738202865,0.3998484891046825,0,0.0,Legitimate,Approved,0.0
TRX_000643,78752,15.15,1.9774806456091654,-0.1268219550121736,-1.6267015733268706,0,0.0,Legitimate,Approved,0.0
TRX_000644,55284,36.05,-2.8228949199741584,-0.6450280617224933,-1.3363390148431356,0,0.0,Legitimate,Approved,0.0
TRX_000645,57043,82.0,0.8193544943682683,-0.3299352561213216,0.7486659130712536,0,0.0,Legitimate,Approved,0.0
TRX_000646,35547,59.62,-0.14080592874756528,-2.1310869048501377,0.015171000889646123,0,0.0,Legitimate,Approved,0.0
TRX_000647,82844,55.07,1.937112167515242,1.0903193995096483,-0.10332758257346306,0,0.0,Legitimate,Approved,0.0
TRX_000648,27532,15.9,-0.20907067564359266,-1.2330750123973204,0.4777867863900031,0,0.0,Legitimate,Approved,0.0
TRX_000649,34349,11.27,1.7775180237097818,0.38288954711210793,-0.24201185329860259,0,0.0,Legitimate,Approved,0.0
TRX_000650,45445,194.0,0.06783599377189076,0.8230297520609451,-1.095654884092842,0,0.0,Legitimate,Approved,0.0
TRX_000651,5713,8.71,-1.5564379927293075,0.16645419537857103,0.05724137194122097,0,0.0,Legitimate,Approved,0.0
TRX_000652,56178,28.45,0.904756010116338,0.6230903631825865,-0.0814843006400967,0,0.0,Legitimate,Approved,0.0
TRX_000653,49407,70.27,0.7715806712615682,-0.23288223057046595,-0.15650563138552864,0,0.0,Legitimate,Approved,0.0
TRX_000654,70340,151.58,-0.865602665799537,-0.32323017174768504,2.054855633309566,0,0.0,Legitimate,Approved,0.0
TRX_000655,50990,33.83,-0.3695367839685606,-0.3494639705820156,0.4575229990213608,0,0.0,Legitimate,Approved,0.0
TRX_000656,75672,43.57,-1.6818970946664105,1.1280312619259578,-0.23917860738143013,0,0.0,Legitimate,Approved,0.0
TRX_000657,65545,20.64,1.0136243008144874,-0.8671549314185735,-0.8838216519096357,0,0.0,Legitimate,Approved,0.0
TRX_000658,84791,186.95,0.3306641269017382,-0.5932047136132971,1.83142232883052,0,0.0,Legitimate,Approved,0.0
TRX_000659,58141,130.62,0.4983866993205285,1.047323613603418,-1.5233063400746327,0,0.0,Legitimate,Approved,0.0
TRX_000660,23793,12.18,0.9820500148720303,0.03217376943111151,-0.31627200190258126,0,0.0,Legitimate,Approved,0.0
TRX_000661,56570,63.84,-0.723720096688808,2.5706206985749662,-0.6465640151133742,0,0.0,Legitimate,Approved,0.0
TRX_000662,37892,29.49,-0.5030919003700158,0.37913848766364244,-0.6612169593517372,0,0.0,Legitimate,Approved,0.0
TRX_000663,1015,45.26,1.0192589127285294,1.0669491446715313,-0.1932211411632055,0,0.0,Legitimate,Approved,0.0
TRX_000664,61813,14.86,0.12139848870761447,0.08016229701419732,-0.640184743327639,0,0.0,Legitimate,Approved,0.0
TRX_000665,27712,4.69,1.5345933603462216,0.3878221357832582,1.435196868647874,0,0.0,Legitimate,Approved,0.0
TRX_000666,8415,10.93,-0.593600955081266,0.1834142526302358,-0.8984335475874454,0,0.02,Legitimate,Approved,0.0
TRX_000667,62292,19.0,-0.5239558776964567,0.9432486334113303,-1.1241947199560787,0,0.0,Legitimate,Approved,0.0
TRX_000668,23833,20.11,0.7326324024728053,0.4432911718318125,-1.0281327230221875,0,0.0,Legitimate,Approved,0.0
TRX_000669,4158,3.18,1.7354284034194782,-0.4087868835081464,-1.3497058767426797,0,0.01,Legitimate,Approved,0.0
TRX_000670,62680,45.21,0.9232427984194281,1.3483500858137079,0.7842424135060444,0,0.0,Legitimate,Approved,0.0
TRX_000671,20309,8.09,2.1120123771643193,0.25245840995665675,0.6302688481237114,0,0.0,Legitimate,Approved,0.0
TRX_000672,6970,31.84,0.9209703522345484,1.822719573623855,-0.19244862880850752,0,0.0,Legitimate,Approved,0.0
TRX_000673,72474,10.14,-0.4588582279800203,-0.8264177370062218,-0.39787430101546317,0,0.0,Legitimate,Approved,0.0
TRX_000674,46540,5.53,-0.3726395167952717,0.30658626959422475,-0.5142866724044955,0,0.0,Legitimate,Approved,0.0
TRX_000675,20384,31.51,0.03605163056874521,0.03509367883277045,-1.4772214628054618,0,0.0,Legitimate,Approved,0.0
TRX_000676,18017,27.1,-0.16056840451677762,0.09510596248191971,-0.8421726415107689,0,0.0,Legitimate,Approved,0.0
